Timepoint	0m	15m	180m	2880m	5760m	15m	180m	2880m	5760m
"AT1G22300.3;AT1G22300.1;AT1G22300.2;AT1G34760.1;AT1G34760.2"	0.72161516	0.786045857	0.749892395	0.846781124	0.792514731	0.87134778	0.818204402	0.804473202	0.933412416
AT3G09580.1	2.374515602	1.401577176	1.021436968	1.007929093	1.427855699	0.726478125	1.237404589	1.531422681	1.046133132
"AT4G31120.2;AT4G31120.1"	0.432267786	0.731337725	0.521241625	0.344322602	0.840767466	0.508422642	0.785834378	0.566502886	0.393251597
AT5G27670.1	100.4690981	1.179078048	0.968594904	0.998702619	1.08585021	1.147491494	0.82113819	0.788184763	1.194895748
"AT2G35840.4;AT2G35840.2;AT2G35840.3;AT2G35840.1"	0.492317188	0.497268064	0.446810557	0.50185145	0.40401583	0.299860584	0.432529123	0.363543222	0.561214665
"AT5G60360.1;AT5G60360.2;AT5G60360.3"	0.318818163	0.512800663	0.454274604	1.167189387	0.850981956	0.319684006	0.945158776	0.58633902	0.546981927
AT4G03080.1	1.124613963	5.200144152	1.155948956	1.600239697	1.173642454	2.051589207	4.396175687	3.472333084	1.528450251
AT4G34700.1	0.458235333	0.607946137	0.512379105	0.68162768	0.47964067	0.741441362	0.494894031	2.011457099	0.481356189
AT5G24400.1	1.658779109	0.662378818	0.587017102	6.348097105	2.539857817	0.857015442	0.731503026	1.992349069	1.020758087
AT3G10940.1	0.239637839	0.489046321	0.513701366	0.543414551	0.750730233	0.45388159	0.780210887	0.74495042	0.592691072
AT1G14830.1	0.881404957	1.347156073	0.686722257	2.113719142	0.497539943	0.759735843	0.546808754	0.797905199	0.524431242
"AT4G29410.1;AT4G29410.2"	1.162768254	0.580335595	0.783541933	0.433816758	0.606095374	0.722318541	0.497598411	0.719578923	0.479409957
"AT1G22740.1;AT4G09720.6;AT4G09720.4;AT4G09720.5;AT4G09720.1;AT4G09720.3;AT4G09720.2"	0.660387646	0.657088468	0.866082839	0.706392855	0.609899906	0.830097354	0.872809908	0.726102905	0.837357787
"AT4G39640.2;AT4G39640.1"	1.613215603	1.409431674	1.486040889	1.577387706	1.616296915	1.408543053	1.643712248	1.793047296	1.535820586
"AT3G13790.5;AT3G13790.2;AT3G13790.1;AT3G13790.4;AT3G13790.3"	0.751933097	1.223666404	0.858447683	0.864315287	1.105408612	1.069511101	2.228413322	1.380131489	1.459551186
"AT1G08110.3;AT1G08110.4;AT1G08110.2;AT1G08110.1"	1.023281004	0.68889444	0.658988537	0.796491362	0.850009809	0.901983701	0.798199956	0.904877002	0.738950162
AT1G74090.1	0.882826619	0.730298399	0.868715093	1.039313073	1.050499548	0.834371556	0.641715318	1.235996385	0.668420369
"AT2G20990.2;AT2G20990.1;AT2G20990.3"	0.799188155	0.976075935	0.990793245	1.024411993	1.25017926	1.217068347	1.027029458	1.238810302	1.27764703
AT1G21680.1	1.617967061	0.474576329	1.234430206	0.920134725	1.549597335	1.712005031	1.887380828	2.082006324	2.207600791
AT1G13110.1	0.31278281	0.965396264	2.286250479	0.920704155	1.955819299	0.63484821	0.853629004	1.136199147	1.372165413
"AT1G66260.1;AT1G66260.2"	2.508604455	0.93256504	2.983383216	1.330628999	3.09623581	1.857211144	7.467823201	1.550794391	4.787781729
"AT2G22250.3;AT2G22250.2;AT2G22250.1"	0.345328318	1.204888368	2.496703783	3.060895597	3.076734193	9.724882488	5.816217883	5.828890269	2.487468555
"AT1G23800.1;AT1G23800.2;AT3G48000.1"	1.285053956	0.684491662	0.70514512	0.68114944	0.85548298	0.805807327	4.364257883	0.718443745	0.787702783
AT3G18420.1	1.718267695	0.503146237	1.217146809	0.399665884	0.836543888	0.751208387	1.183956648	0.600796135	0.534997953
AT5G56680.1	0.59175594	0.670271531	0.906841048	0.712095384	0.610106583	0.612340598	0.977507796	0.583762429	0.551310478
"AT1G74070.1;AT1G74070.2"	1.034995001	1.702519238	1.804299996	0.839252653	1.9474274	1.410180388	1.833638219	1.700240897	0.940091347
AT2G44490.1	0.750970147	1.581256933	0.536866159	3.730394385	0.567650881	0.503087444	0.673289593	0.705396427	0.702278464
AT5G20080.1	0.467484023	0.461742081	0.449556052	0.492968004	0.527708007	0.489261304	0.507094462	0.527121009	0.616747308
AT1G32440.1	0.209074356	2.210820604	2.059507778	2.20762977	2.452969641	0.729899441	3.037563117	1.391767884	2.921768644
"AT1G33600.1;AT1G33600.2"	0.451424937	0.711143806	0.57489215	0.716725606	1.345096633	0.647493413	0.945381318	0.902924962	1.041423813
"AT1G80300.1;AT1G15500.1"	0.413613242	0.790351421	0.366007142	0.639595485	0.874315792	0.414301557	0.524522626	0.528136987	0.373101577
AT3G16470.1	0.644921738	1.081163038	0.596507944	1.706056004	1.875654487	2.095237606	2.35513981	2.207975599	1.948076833
AT4G35220.1	0.222219855	0.460562288	0.497717358	0.488237105	0.649336622	0.828059355	0.472926536	0.496069529	0.677160901
"AT1G73600.2;AT1G73600.1"	0.395064509	0.439385115	0.479678641	0.458115618	0.677441685	0.496399168	0.554295358	0.544456886	0.486400303
"AT3G15610.1;AT1G52730.2;AT1G52730.3;AT1G52730.1"	0.665707422	0.908732773	1.206661713	0.555509321	0.534881545	0.564605586	0.663254242	0.607664909	0.638745061
"AT5G16450.1;AT5G16450.2;AT3G02770.1"	0.402595443	2.411698428	1.681509866	2.754213594	1.796230024	5.502774157	1.46414739	4.004351168	2.194724536
AT5G03160.1	22.25204619	5.697447065	10.05065202	11.42891775	6.81832644	2.335116444	1.492847889	1.656823576	0.772515746
AT1G31800.1	0.638219808	0.805193087	0.775078233	0.782472062	0.910642841	0.487831109	0.464481692	0.423108397	0.52405657
"AT5G44720.1;AT5G44720.2"	0.422246004	1.258042431	0.896406344	1.036880583	0.59518861	2.346052895	1.025278919	1.290708238	0.962055972
"AT3G51160.1;AT5G66280.1"	1.331686087	1.758967965	1.59305332	1.477738295	1.446171219	0.971245173	1.408912237	1.083911566	1.645087588
"AT1G79530.1;AT1G16300.1"	4.581192691	0.404712704	2.91889282	0.410527673	1.977564139	5.789831656	0.603379678	0.264294511	5.360002153
"AT5G36880.1;AT5G36880.5;AT5G36880.2;AT5G36880.3;AT5G36880.4;AT5G36880.6"	0.486936245	0.692370504	0.623351531	0.732594151	0.794240371	0.720871316	1.268899311	0.759859068	0.808337009
"AT5G13410.1;AT5G13410.2"	0.470463324	1.009098869	0.483419404	1.058977057	0.706626521	0.507456976	1.148092081	0.491403987	0.717199282
AT3G07050.1	0.046141038	4.273870046	15.10559957	11.84907773	7.873794748	5.02663452	4.980757983	5.823807418	9.432877587
AT3G54660.1	0.737100079	0.687107322	0.705657573	0.628989725	0.689595872	0.685548813	0.575597867	0.71957783	0.65838048
"AT5G20830.1;AT5G20830.2;AT5G20830.3;AT3G43190.1;AT3G43190.2"	0.285215152	2.147900115	0.354448021	1.312118206	0.90466351	0.459561478	1.32322476	0.765294357	0.566352582
"AT1G54100.2;AT1G54100.1"	0.222127959	0.668964538	0.327988774	0.639102352	0.833010231	0.859003142	0.858626994	1.012478507	0.555640172
AT1G50920.1	0.906177324	0.986891997	0.622405737	1.192504872	1.277542162	1.422062926	1.706178328	1.637564337	0.73522215
"AT5G52840.1;AT5G52840.2"	1.939593996	0.578400459	0.404536006	0.428088243	0.515868601	0.561157901	0.405325018	1.355797371	0.52975585
AT3G18000.1	1.204376884	0.740206222	2.64683772	0.713138825	0.896878831	0.880337476	1.457002536	1.415150428	1.288401429
AT5G46580.1	1.476780882	0.995444318	0.931765296	0.800517825	0.45877423	0.837321866	0.442429933	1.352940277	0.632368813
"AT1G29700.2;AT1G29700.1"	0.563443232	0.828528658	0.653070701	1.160162378	1.439523099	0.446374583	2.276248516	0.68945935	1.06756333
"AT3G45780.2;AT3G45780.1"	1.292795064	1.587620058	1.429734617	1.82604586	1.631198458	1.879571626	1.682904545	1.435744538	1.475695578
AT5G03740.1	0.413127334	0.994950091	0.786400396	0.782796648	0.622027189	0.684364045	0.6010762	0.730484141	0.537938859
"AT3G61870.1;AT3G61870.2"	0.577138496	0.563032656	0.64552601	0.628876695	0.761147099	0.786333429	1.332273196	0.609937954	1.002128252
"AT3G11820.2;AT3G11820.1"	0.855860476	1.955483654	0.75803808	2.039516726	1.073868012	2.070640736	1.193584335	1.260732047	1.258172143
"AT3G62360.1;AT3G62360.2"	0.413978931	0.609578195	0.714743013	0.449037087	0.699708617	0.689284733	0.651196063	0.704841963	0.800670347
"AT1G48420.1;AT1G48420.2;AT1G48420.3"	0.544416542	0.515968039	0.51673419	0.605961352	0.771560704	0.60154444	0.707608846	0.673872547	0.74176871
"AT3G48870.1;AT3G48870.4;AT3G48870.2;AT3G48870.3"	0.973577437	1.233725628	0.947372445	0.690534424	0.40791213	0.428631039	0.470301006	0.394883807	0.419774745
AT5G63860.1	0.607392687	0.64683192	0.698914658	0.805818745	1.110867989	1.02949405	0.869425776	0.88583286	0.767280533
"AT1G43190.1;AT1G43190.3;AT1G43190.2"	0.57829598	1.47555887	2.26404514	1.098745719	1.206198729	1.883614543	1.163323399	1.134721801	2.944652339
"AT4G10840.2;AT4G10840.1"	0.368101566	0.531244032	1.473231785	0.325729403	1.595837295	0.764295896	1.423892088	1.240178398	1.481018629
"AT4G21210.1;AT4G21210.2"	0.376247136	0.738599439	0.667992423	0.523014181	0.878036396	0.229410189	0.355273996	0.424531839	0.883062746
AT5G63420.1	0.648564161	0.745536059	0.774208849	0.760591346	0.908296378	0.784801955	0.685478388	1.68543081	0.569892228
"AT5G35170.2;AT5G35170.1"	0.817476807	0.774258062	0.718554475	0.749292443	0.76234566	0.780935554	0.730751239	0.821761863	0.760157269
AT1G03220.1	0.793404274	1.122131443	0.831850154	1.229174731	1.350603149	0.948177027	1.049371201	0.979724406	1.213358097
"AT1G45474.1;AT1G45474.2"	0.662402285	2.528919073	1.563310074	0.79835489	0.597222717	0.484087353	0.901186759	0.694905144	1.390461519
"AT1G01100.4;AT1G01100.3;AT1G01100.1;AT1G01100.2"	0.548910059	0.634871871	0.722801363	0.414610332	0.457165119	0.471430674	0.39083937	0.491160818	0.477923988
AT2G24050.1	0.457279784	0.570749552	0.683674364	0.825693749	1.009652597	1.322735027	0.845642546	0.658038141	0.54321164
"AT2G34040.1;AT2G34040.3;AT2G34040.2"	0.574533219	0.864879912	0.734974337	0.805529923	1.178755651	1.480109813	0.844124528	0.928920433	1.664772653
"AT2G04350.2;AT2G04350.1"	0.698331868	0.635165453	0.566611109	0.70256925	1.114492719	0.688618276	0.817618813	0.783366909	0.658967542
AT3G13490.1	1.034078256	0.735818295	0.828819214	0.689351956	0.634023775	0.590021741	0.589052365	0.691473711	0.586472931
"AT2G41100.3;AT2G41100.2;AT2G41100.6;AT2G41100.1;AT2G41100.4;AT2G41100.7;AT2G41100.5"	0.516216474	0.556989491	0.368471686	0.958530015	1.501198692	1.049547811	0.436602976	0.79791286	0.788976074
AT1G33811.1	1.410197537	2.421758367	1.544199387	1.55780042	0.998369609	0.743736371	2.997363727	0.740189722	0.817043285
"AT3G12800.1;AT2G07640.1"	0.565089094	0.527069382	0.750682155	0.593010743	0.60073732	1.818565162	0.636695472	0.775508488	0.737144209
"AT1G20950.1;AT1G76550.1"	1.008364813	0.89415368	0.811356729	0.901244206	0.710665541	0.89650507	0.891357318	0.64593644	0.703046455
"AT1G48410.2;AT1G48410.1;AT1G48410.3"	1.06397235	0.733062025	0.918956088	0.466719952	1.166062795	1.063879263	0.489311322	0.637669396	1.000389059
"AT3G17240.3;AT3G17240.1"	0.85770122	0.55450201	0.557384841	0.577795363	1.315738779	0.71527814	0.555072649	0.621997316	0.752993038
AT5G65840.1	0.278819502	1.721897522	1.273848249	2.586823543	1.732027593	2.195933165	2.451354405	9.668291988	1.60077981
AT4G18030.1	1.040908119	0.774815919	0.649378777	0.575163021	0.645199417	0.735813993	0.582899329	0.738236373	0.518677584
"AT1G74580.2;AT1G74580.1;AT1G74580.3"	0.659873582	2.472270207	3.400800706	1.762030557	5.780275444	1.571525424	2.756556513	5.640953695	1.589180259
"AT3G16520.3;AT3G16520.1;AT3G16520.2"	0.683270146	1.341090729	1.191155135	0.74018046	1.030073521	0.865148587	1.327569161	0.914277962	0.747158504
"AT3G18780.2;AT3G18780.3;AT3G18780.1;AT2G42100.1;AT1G49240.1"	1.260195561	0.998133564	1.067251299	1.027528266	1.213091146	1.080508621	1.132187611	1.073982153	1.276032198
"AT1G61580.1;AT1G43170.1;AT1G43170.6;AT1G43170.2;AT1G43170.3;AT1G43170.9;AT1G43170.4;AT1G43170.8;AT1G43170.7;AT1G43170.5"	0.733176061	0.804712426	1.313023087	0.648129543	0.606230359	0.683213432	0.725782826	0.566787093	1.485802055
AT4G16390.1	2.643623016	1.161760867	1.235847852	1.156990713	1.260009206	1.579645133	0.950028847	1.083754425	0.960841282
AT3G61470.1	1.027390421	1.045221352	1.033696287	0.993598607	0.995188079	0.903965989	0.969423614	0.950391903	0.983004638
AT4G22240.1	1.392435122	0.371340805	0.585587964	0.534651403	0.674276973	0.801259927	0.644441324	0.84389782	0.770861804
AT2G40840.1	0.475137407	0.473864089	0.442847411	0.450138793	0.424571342	0.743153488	0.447974377	0.474698004	0.49546431
"AT2G39800.4;AT2G39800.1;AT2G39800.2;AT2G39800.3;AT3G55610.2;AT3G55610.1"	0.268311751	0.313269922	0.303620254	0.230672172	0.284570332	0.526837805	0.481692919	0.232555211	0.205525738
"AT5G64260.1;AT5G09440.1"	0.684682386	0.469942207	0.399126021	0.731351199	1.435613937	4.761731539	3.294954977	1.819747381	2.408571492
AT1G09940.1	0.796697408	1.569713028	1.051957878	1.735753381	2.77707061	0.516195977	1.742885193	0.769648895	0.696641515
AT3G06610.1	0.673974064	0.928536914	0.916780399	1.192865458	1.118132385	1.057663577	0.886958745	1.427750698	1.452869349
"AT5G49460.2;AT5G49460.1"	0.671102129	2.135978915	0.726840861	1.028757326	0.771803315	1.213807431	0.97629132	1.107366003	0.675300096
AT4G26670.1	0.793237784	0.818568832	0.742979153	0.738753262	2.643530287	0.611149108	0.618001682	0.713580617	0.49817541
"AT2G45300.1;AT2G45300.2;AT2G45300.4;AT1G48860.2;AT1G48860.1"	0.447162252	0.74560816	0.572112173	0.559078791	0.531650053	0.72414992	0.576660646	0.65057776	0.596623221
"AT4G14880.1;AT4G14880.2;AT4G14880.4;AT4G14880.3;AT4G14880.5;AT3G04940.1;AT3G04940.2"	0.57534986	0.55142227	0.681319773	0.603117337	0.696647101	0.647112291	0.675425346	0.713819485	0.658698061
"AT4G39660.2;AT4G39660.1"	2.96048857	0.43416239	1.26738992	0.534495256	0.772281707	0.714539505	1.414538698	1.076288491	0.864393372
AT4G04910.1	0.82075706	0.503761399	0.70783151	0.75395276	1.716100938	1.150373037	0.552654441	3.098927043	0.950937494
AT5G64860.1	0.426396266	0.114873686	0.701910593	1.079166805	0.444016217	0.959177068	0.948753942	0.554429364	0.826039562
ATCG01130.1	0.814097684	0.914153719	0.682673103	0.874901531	0.648840162	0.609516278	0.634046056	0.703781832	0.631892763
ATCG00430.1	0.524551539	0.617449111	0.997610048	0.807335059	0.759937842	0.57267915	0.539705498	0.685551742	0.505582639
"AT1G06430.2;AT1G06430.3;AT1G06430.1"	0.090380456	0.771359649	0.734847556	5.557159294	1.491234001	1.464040752	1.577644753	0.793193049	1.670552708
"AT4G28706.4;AT4G28706.1;AT4G28706.3;AT4G28706.2"	0.53260337	0.666181626	0.817216926	0.964676059	0.59898045	0.663426009	0.704366453	0.670474855	0.590676972
"AT5G10470.1;AT5G10470.2"	1.005420547	0.799076269	0.85366458	0.829535483	0.749143021	0.713819723	0.825056686	0.828411731	0.799954783
AT4G17090.1	0.512321012	0.616521082	0.497811201	0.780851604	0.674630819	0.67885262	0.60425966	0.756941295	0.725522373
AT4G39800.1	1.279241918	0.518847984	0.575707504	0.622412776	0.554566951	0.194406723	0.986898487	0.312141585	0.319274027
AT1G53500.1	0.910349165	0.518940879	0.679352002	0.442977426	0.48255833	0.599052748	1.044426274	0.617525237	0.506556467
AT1G49660.1	1.11019086	1.005531405	0.938380529	1.184633279	1.182001819	1.271965889	1.295216271	1.321882686	0.87305699
"AT5G47690.2;AT5G47690.1;AT5G47690.3;AT5G47690.4"	0.832802984	0.454665745	0.552675862	1.318302177	0.653758924	0.613389975	0.846504324	0.929077344	1.170292965
AT5G60790.1	0.519754794	0.501360909	0.511352944	0.392740258	0.352594581	0.359042833	0.388600645	0.442560289	0.347067188
AT5G45680.1	0.69357219	0.810722601	0.839761644	0.735548674	0.754723641	0.700842306	0.843656351	0.841117175	0.748510065
AT4G35830.1	0.491748461	0.146114261	0.212920458	0.155432095	0.188963216	0.210749372	0.182618615	0.18384419	0.154355968
AT4G30920.1	0.535178532	0.623689454	0.759706545	1.253752416	0.649124821	0.619108843	0.731081653	0.662449185	0.516778296
"AT3G15980.7;AT3G15980.4;AT3G15980.2;AT3G15980.5;AT3G15980.6;AT3G15980.1;AT3G15980.3;AT1G52360.2;AT1G52360.4;AT1G52360.1;AT1G52360.3"	0.394332104	0.484155244	0.592052971	0.433797575	0.716810184	0.559171491	0.876070483	0.538927327	1.081691201
"AT3G23940.1;AT3G23940.2"	0.668465656	0.834391197	0.679467401	0.919175103	0.903129703	0.879254347	0.768147817	0.963558782	0.709292347
AT5G06870.1	0.34952347	0.520823065	0.552965554	0.56151953	0.773073373	0.801952994	0.991786502	0.958769242	1.125201357
AT4G33030.1	0.811793802	0.526959628	0.963456053	0.75282773	0.753360931	0.629942997	0.504078492	0.291893183	0.679259498
AT5G42190.1	1.199980312	0.900099647	0.950225301	0.72581084	0.722878139	1.258890972	0.92622739	1.052421537	0.675264941
AT2G35450.1	3.156914521	1.896818442	1.17705153	1.148196941	1.690946813	3.276055249	2.416414365	1.188191225	1.174345646
AT3G07320.1	0.284828607	0.851909042	0.589107083	1.53791225	0.408857781	5.945567501	1.139553021	4.32620958	0.553299644
AT4G39520.1	0.794773152	1.055494997	0.940376501	0.656241424	0.684922118	0.604094843	1.254073055	1.11249785	0.62232185
AT3G17820.1	0.465009712	0.798346568	0.635542055	0.590389701	0.618204514	0.58297845	0.573445985	0.493482903	0.576902954
"AT3G27570.1;AT3G27570.2"	4.413374416	0.85160787	0.337198942	1.197371262	0.653770884	0.951059811	1.904609791	0.88883552	0.409613181
"AT4G30160.3;AT4G30160.4;AT4G30160.2;AT4G30160.1"	1.507733017	1.155165935	0.838747661	1.030104966	0.897702513	0.875864341	1.063720658	0.821163726	0.986046646
AT1G70810.1	0.357094424	0.323139644	0.369878918	0.713977798	0.56303549	0.656026148	0.573448809	1.10011083	1.683340555
ATCG00730.1	0.408226675	0.81710386	0.665063128	0.631786284	0.742013991	0.663587366	0.569568165	0.876628797	1.0068865
"AT3G47370.1;AT3G47370.2;AT3G47370.3"	0.520792441	1.15306883	0.502076001	0.613373691	0.590938924	1.398875551	1.854130307	0.766676648	0.457398987
"AT1G68590.1;AT1G68590.2"	0.753785706	0.684318844	0.812872355	0.607209881	0.57116722	0.483483451	0.651324997	0.650342176	0.645191303
"AT4G14880.1;AT4G14880.2;AT4G14880.4;AT4G14880.3;AT4G14880.5;AT3G22460.1;AT3G22460.2"	1.112050287	0.537482496	0.58260921	0.68281078	0.998572293	1.439434649	0.523528338	1.189771405	0.877869161
"AT1G02930.2;AT1G02930.1"	0.521209647	1.162972522	0.811573343	1.271767434	0.710586964	0.469895215	1.326110278	0.423638248	0.46544245
"AT1G20620.1;AT1G20620.6;AT1G20620.5;AT1G20620.2"	0.526679247	0.739564071	0.755771454	1.110893807	1.448442596	2.278386516	1.245860145	1.352933201	1.418894271
"AT3G03250.3;AT3G03250.1;AT3G03250.2;AT5G17310.2"	0.628307455	2.210135645	0.996385368	2.20117799	0.595620099	0.861825695	1.397246801	0.79290702	0.739997739
AT2G34430.1	2.105487362	3.025310034	2.397871767	2.554232948	2.760608059	1.824248309	2.238911606	2.365336709	2.33267166
"AT5G22440.1;AT5G22440.2"	0.443756299	1.115212928	1.404339658	0.752771947	1.839377563	3.822581421	0.790214814	0.743044217	0.720627739
"AT1G67700.2;AT1G67700.4;AT1G67700.3;AT1G67700.5;AT1G67700.1"	1.014363346	0.873973279	0.854740979	0.679400341	0.522562902	0.655787913	0.521071643	0.626174108	0.507832888
AT1G66670.1	0.29525653	0.699141331	0.73993737	0.599076248	0.481073184	0.481018866	0.579817769	0.536145815	0.513243591
AT5G66570.1	1.077108638	0.917549742	0.833176139	0.797990082	0.7467926	0.644442958	0.664303224	0.765224451	0.727831739
"AT4G16830.3;AT4G16830.2;AT4G16830.1;AT5G47210.1;AT5G47210.3"	0.654183482	1.251565976	2.923405257	0.572132718	0.504055542	0.947152095	1.489612563	0.47756027	0.450825024
"AT1G58380.1;AT1G58684.1;AT1G59359.1;AT1G58983.1"	0.474259083	0.728542162	0.712481509	0.625553697	0.496949125	0.523553881	0.481670342	0.507235367	0.512699709
"AT4G02520.1;AT2G02930.1"	0.102861664	0.189403169	0.220508633	0.179308235	0.279328131	0.448652327	0.509842499	0.603584176	0.507441955
AT3G26450.1	1.023626635	1.979906209	0.905915371	1.967772152	2.213221124	2.544278828	2.085344715	1.956938937	1.906331487
"AT3G13920.1;AT3G13920.4;AT3G13920.5;AT3G13920.3;AT3G13920.2;AT1G54270.1;AT1G54270.2"	0.629017322	0.609538089	0.66738957	0.582372678	0.500163312	0.468444955	0.496812414	0.635719952	0.543398165
"AT5G39740.1;AT5G39740.2"	1.237479682	0.720252057	0.961684684	0.762957134	0.978125931	1.058974046	0.589008185	0.620091438	0.733427968
"AT5G54190.2;AT5G54190.1;AT4G27440.2;AT4G27440.1"	1.08044469	1.099544614	1.242189823	0.821008788	1.224171266	1.054949646	0.713076273	0.993465566	0.809821053
AT1G32080.1	0.405903463	0.472568593	0.482720959	0.473373491	0.425760791	0.391945394	0.344614453	0.463001627	0.422155657
"AT3G03100.1;AT3G03100.2"	0.668125069	0.593136313	1.989667982	0.427057499	0.48185934	2.140158435	0.542698271	1.444864333	0.544318155
"AT3G09820.1;AT3G09820.2"	0.957742719	0.498021938	0.47586564	0.441582202	0.410810561	0.617538738	0.544467002	0.475450357	0.506692431
AT4G34670.1	0.537778255	0.724129431	0.714509517	0.530265706	0.565024904	0.502872466	0.525400352	0.5165176	0.565720281
