ProteinGroup	Bin	TP0HS	TP24HS	TP1R	TP2R	TP4R	TP8R	TP0HSsdev	TP24HSsdev	TP1Rsdev	TP2Rsdev	TP4Rsdev	TP8Rsdev	Anova	HCluster
Cre09.g388050.t1.p1	35.2	0.877730748	1.089884325	1.479469537	1.715960207	1.692982502	0.905416192	0.169387116	0.11791398	0.189094042	0.063993711	0.045842092	0.112056987	1.13e-06	1360.1359.1357.1350.1347.1321.1283.1080.425
Cre01.g057800.t1.p1	6.02	-0.44004223	-0.957166193	-0.779678188	-0.863301141	-1.218110964	-1.240790749	0.126402798	0.674169842	0.623681743	0.541066229	0.469370288	0.402308799	0.000665692	1360.1358.1355.1352.1345.1332.1319.1289.1168.1031.426
Cre12.g513200.t1.p1	4.1.013	-0.103413797	0.142680268	0.157738266	0.007862301	0.039255386	0.022346378	0.153199312	0.124508201	0.102408091	0.264155442	0.103897686	0.083850648	0.00025298	1360.1359.1357.1354.1346.1307.1212.1096.984.862.718.427
Cre02.g088600.t1.p1	8.2.011	-0.434867383	-0.089823927	-0.048122515	-0.049139158	-0.015698193	-0.147831265	0.144643676	0.135886359	0.090555131	0.104453247	0.123455488	0.113875695	6.73e-09	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.766.715.428
Cre02.g082250.t1.p1	13.1.3.6.1.04	-0.052341324	0.157510048	0.430248361	0.276597548	0.504654818	0.511318895	0.186486817	0.264495781	0.283883869	0.19724036	0.17707989	0.17018666	0.000140295	1360.1359.1357.1354.1353.1328.1322.1278.1229.1138.1128.745.429
Cre16.g662300.t1.p1	27.1	-0.345373002	0.191102001	0.074487221	0.186428754	0.010631316	0.157630668	0.463051556	0.271918412	0.106335417	0.253081432	0.292688791	0.156351277	0.003846822	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.982.912.430
Cre09.g410700.t1.p1	8.2.09	-0.158702403	0.171402359	0.185644415	0.080425288	0.096698223	0.091671029	0.128680491	0.261238464	0.219798297	0.203549068	0.220341882	0.241357866	0.000880237	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.888.731.431
Cre03.g210050.t1.p1	29.2.1.1.4.2	0.034911333	-0.058054215	-0.099913308	-0.122897429	-0.101986392	-0.021439931	0.13508248	0.12527	0.140070046	0.06984695	0.083646305	0.069029733	0.043939594	1360.1358.1356.1336.1262.1154.1052.961.872.698.432
Cre02.g102250.t1.p1	29.2.1.2.1.03	-0.05717975	-0.109301824	-0.109551935	-0.141766855	-0.075520234	0.16283433	0.104384955	0.102523973	0.083743943	0.178093591	0.151313327	0.18362016	1.15e-08	1360.1358.1356.1351.1315.1282.1227.1095.957.783.433
Cre-1.g2717040.t1.p1	1.3.01	-0.102065181	-0.772207931	-0.706360017	-0.765174135	-0.672105026	-0.44421928	0.189289491	0.200174337	0.110648756	0.120800398	0.073105772	0.078787435	0.0	1360.1358.1356.1336.1330.1325.1285.1237.1185.1081.892.434
Cre01.g004900.t1.p1	35.2	-1.269313518	0.970141843	0.969183573	1.022843419	1.002599426	0.804594845	0.166009631	0.144275907	0.215949428	0.125056382	0.159269528	0.13965121	0.0	1360.1359.1342.1337.1327.1290.1180.1118.986.435
Cre16.g685850.t1.p1	35.2	-0.107031742	0.577248718	0.2065379	0.335347106	0.489151829	0.424234738	0.279489118	0.234824268	0.334790384	0.359382289	0.287829519	0.2738166	0.037346465	1360.1359.1357.1350.1347.1339.1299.1259.1200.1088.1041.436
Cre02.g122250.t1.p1	13.1.1.2.1	-0.187225422	-0.444374424	-0.427762866	-0.440431592	-0.437644544	-0.44804866	0.053173485	0.215612942	0.232232431	0.141663536	0.24830445	0.148172068	0.007090013	1360.1358.1356.1336.1262.1189.1143.1002.884.772.754.437
Cre17.g708600.t1.p1	28.1.3	0.371875018	-0.000846536	-0.133430013	-0.178812621	-0.21431503	-0.053618618	0.17030917	0.677542421	0.135853932	0.145446675	0.10324965	0.178870725	2.62e-05	1360.1358.1356.1336.1330.1325.1297.1258.1245.1165.1000.951.438
Cre13.g572900.t1.p1	29.5	-0.228771883	-0.269248835	-0.292956442	-0.221229615	-0.191654128	0.034468656	0.128335043	0.255152027	0.123173389	0.270105461	0.142995878	0.122950006	0.006908947	1360.1358.1356.1351.1315.1282.1227.1095.957.783.735.439
Cre18.g749900.t1.p1	1.1.4	-0.067210606	-0.348399614	-0.289130331	-0.237147795	-0.529585706	-0.251800654	0.21285782	0.175677495	0.27001778	0.246766697	0.436658713	0.155024493	0.000135637	1360.1358.1356.1336.1330.1325.1297.1244.1199.1133.938.440
Cre18.g750000.t1.p1;Cre09.g396400.t1.p1;Cre01.g007051.t1.p1	29.5.11.1	-0.310357308	0.692177812	0.755466618	0.781932265	0.692198957	0.443430286	0.354985459	0.433261312	0.452377777	0.138352084	0.137620117	0.186854224	3.44e-12	1360.1359.1357.1350.1347.1339.1310.1271.1251.1203.1190.1020.956.734.441
Cre01.g047700.t1.p1	31.3.1	-0.484700295	1.229535018	1.241938357	1.144528757	0.69325535	0.738983443	0.105946559	0.111319366	0.197246107	0.545420797	1.56235779	0.400027813	0.02447246	1360.1359.1342.1337.1317.1194.1107.442
Cre12.g525200.t1.p1	27.3.67	-0.050527822	-0.209669857	-0.285416501	-0.159829221	0.077410374	0.128999694	0.196779996	0.285974157	0.610489868	0.21430614	0.191874608	0.216006894	0.001097128	1360.1358.1356.1351.1315.1269.1222.1153.1131.1046.920.790.443
Cre10.g417700.t1.p1	29.2.1.2.2.03	-0.019938174	-0.286355153	-0.291089876	-0.22662609	-0.131202585	0.130447979	0.14212284	0.122471189	0.093136673	0.17965321	0.091890918	0.165656285	0.0	1360.1358.1356.1351.1315.1282.1191.1072.1034.846.691.444
Cre12.g534600.t1.p1	29.3.2	-0.424094046	-0.228816403	-0.115837217	-0.216812892	0.007211468	-0.099748716	0.132379071	0.197387277	0.22467154	0.208172158	0.071379173	0.135999638	0.000149882	1360.1359.1357.1354.1353.1328.1263.1213.1044.870.782.445
Cre17.g728250.t1.p1	35.2	-2.054767523	-2.604352622	0.853449666	-0.778408004	-1.383920319	-2.38707905	0.827923395	0.644765664	0.772199869	1.507808586	0.600147632	1.102457486	0.011413929	1360.1359.1357.1354.1353.1348.1343.1326.446
Cre06.g308250.t1.p1	29.2.1.2.1.04	-0.033303922	-0.080520495	-0.15580905	-0.225402237	0.028443066	0.043499488	0.186528441	0.176161266	0.144698541	0.200981505	0.169871911	0.193318033	4.8e-05	1360.1358.1356.1351.1315.1282.1227.1095.1008.927.891.801.447
Cre02.g129500.t1.p1	21.99	-1.473943415	-0.58067739	-0.432452787	-0.788934201	-0.637702279	0.097874076	0.288548458	1.093508739	0.525940695	0.77753113	0.325424035	0.641432235	0.000613753	1360.1359.1357.1350.1347.1339.1299.1293.1089.448
Cre06.g294050.t1.p1	35.2	0.491749321	0.072488251	-1.07307512	-1.719591484	-0.482071433	-0.560978103	0.447021037	0.359007152	0.80490292	1.093336378	0.538326541	1.361949649	0.007363388	1360.1358.1355.1352.1345.1332.1305.1256.449
Cre13.g571150.t1.p1	9.1.1	-0.03957274	-0.584468974	-0.371423786	-0.511808531	-0.328199132	-0.27167886	0.067184386	0.162881525	0.18400695	0.161036434	0.233482666	0.303921767	0.001789129	1360.1358.1356.1336.1330.1325.1285.1237.1157.1100.968.889.450
Cre17.g731500.t1.p1	35.2	1.322152631	1.125913326	1.294553296	0.234898554	0.055558829	1.351423218	0.750931293	0.437510215	0.522467002	0.788230242	0.370940633	0.344536837	0.010798389	1360.1358.1355.1349.1344.1331.1323.1302.1261.1230.451
Cre-1.g2716963.t1.p1	1.1.1.2	0.032870326	0.396581741	0.414563806	0.391016858	0.399449133	0.238140702	0.073611105	0.065691089	0.075600216	0.116231036	0.066426291	0.094501908	9.21e-13	1360.1359.1357.1354.1346.1307.1266.1248.1186.949.899.792.699.685.452
Cre07.g338350.t1.p1	35.2	-1.177303628	-1.353004268	-0.086223064	0.254627181	0.675846686	0.506027901	0.194499354	0.307185525	0.804485215	0.922999075	0.770263512	1.072409571	0.044993444	1360.1359.1357.1354.1353.1348.1300.1242.1228.453
Cre06.g273300.t1.p1	29.1.03	-0.293250704	-0.041720616	-0.016581032	0.243077492	0.204031922	0.210302431	0.18127876	0.485802999	0.379136183	0.35002457	0.171684516	0.162398532	0.003129269	1360.1359.1357.1354.1353.1328.1322.1278.1214.1171.1054.832.454
Cre12.g514850.t1.p1	29.6.2.4	-1.042464023	0.514368477	0.637327027	0.527559122	0.485024842	0.262720716	0.29066518	0.148628583	0.06455191	0.122850378	0.089550331	0.134088744	0.0	1360.1359.1342.1337.1317.1295.1247.1198.1144.985.879.455
Cre06.g252650.t1.p1	13.2.4.4	-0.346531333	-0.517114921	-0.374646413	-0.1063377	0.155992588	0.129397379	0.156028946	0.136039789	0.149874036	0.202890263	0.170799273	0.178883232	1.28e-14	1360.1358.1356.1351.1338.1312.1301.1238.1206.1116.1043.1013.848.456
Cre16.g651750.t1.p1	29.1.05	-0.192910135	-0.413559076	-0.375228729	-0.052531959	0.237580862	0.263491614	0.289628078	0.251411229	0.126126151	0.22927779	0.192722099	0.374984083	1.13e-07	1360.1358.1356.1351.1338.1312.1301.1238.1206.1116.1043.1013.848.457
Cre16.g680000.t1.p1	9.09	-0.070839715	-0.337788861	-0.271857742	-0.260829443	-0.216567451	-0.265351636	0.296842119	0.152566829	0.193266414	0.22088529	0.214116068	0.159977325	0.011548519	1360.1358.1356.1336.1262.1189.1143.1002.884.712.458
Cre01.g027000.t1.p1	29.2.1.2.2.011	-0.043474329	-0.337087546	-0.294489637	-0.219891407	-0.109859733	0.138114598	0.125120422	0.145957372	0.122894322	0.177228351	0.13990759	0.175280001	3.33e-16	1360.1358.1356.1351.1315.1269.1151.923.785.728.689.459
Cre01.g027000.t1.p1	29.2.1.99.2.05	-0.043474329	-0.337087546	-0.294489637	-0.219891407	-0.109859733	0.138114598	0.125120422	0.145957372	0.122894322	0.177228351	0.13990759	0.175280001	3.33e-16	1360.1358.1356.1351.1315.1269.1151.923.785.728.689.459
Cre28.g776900.t1.p1	29.6.2.6	-0.789224694	0.7649156	0.801294566	0.910327531	0.556066002	0.589957427	0.174116553	0.514935978	0.402555512	0.174701449	0.437773221	0.151417735	2.66e-15	1360.1359.1342.1337.1317.1295.1247.1169.1082.994.460
Cre28.g776900.t1.p1	29.9	-0.789224694	0.7649156	0.801294566	0.910327531	0.556066002	0.589957427	0.174116553	0.514935978	0.402555512	0.174701449	0.437773221	0.151417735	2.66e-15	1360.1359.1342.1337.1317.1295.1247.1169.1082.994.460
Cre03.g208000.t1.p1	28.1	0.184626971	0.783129465	0.77040418	0.19512037	0.37314854	0.026006151	0.450542922	0.451267858	0.363309989	0.93576095	0.438717725	0.371799429	0.008517219	1360.1359.1357.1354.1346.1335.1329.1304.1270.1155.461
Cre07.g316000.t1.p1	29.3.1	-0.077396648	0.392522501	0.432831851	0.539431081	0.181082362	0.401184881	0.135982184	0.153751661	0.22964781	0.090548468	0.536010548	0.13445607	0.000213569	1360.1359.1357.1350.1306.1296.1286.1201.1150.1011.907.462
Cre01.g011000.t1.p1	29.2.1.2.2.06	-0.063246254	-0.380218465	-0.25981449	-0.293687644	-0.13826852	0.117801857	0.125279043	0.12702557	0.147588752	0.111446347	0.118916137	0.172290821	0.0	1360.1358.1356.1351.1315.1269.1151.923.785.714.463
Cre06.g251500.t1.p1	22.1.06	-0.205049785	-0.594893276	-0.170291564	-0.213466875	0.146416504	0.142825587	0.126968973	0.408811651	0.230633633	0.186879826	0.083277392	0.249879569	1.55e-06	1360.1358.1356.1351.1338.1312.1301.1238.1125.1093.464
Cre06.g279150.t1.p1	29.1.012	-0.310070766	0.278236926	0.272887115	0.429816526	0.411665003	0.378299452	0.220598365	0.110454096	0.117716182	0.064550596	0.142377371	0.107410318	8.88e-16	1360.1359.1357.1350.1306.1236.1192.1076.934.465
Cre10.g444800.t1.p1	35.2	-0.217761052	0.186577091	0.132054635	0.054362415	0.145959748	0.198617554	0.062514515	0.2401053	0.135809482	0.086813676	0.189977508	0.158285617	0.001153519	1360.1359.1357.1354.1353.1328.1263.1140.860.466
Cre17.g741750.t1.p1	31.1	0.077920151	-0.217211143	0.331394251	0.319428331	0.096663354	0.962862722	0.335296969	0.445199134	1.072250609	1.137174958	0.616202632	0.634774332	0.03626299	1360.1358.1356.1351.1338.1312.1301.1204.1148.467
Cre02.g121550.t1.p1	3.5	-0.04602569	0.288307478	0.160604814	0.297036646	0.29411042	-0.113503879	0.119953148	0.166931211	0.136969475	0.137899096	0.152110336	0.933213668	0.027510482	1360.1359.1357.1354.1346.1307.1266.1248.1179.1119.930.806.468
Cre07.g339150.t1.p1	29.6.2.2	-1.279164796	0.678681641	0.644229837	0.505126519	0.39336226	-0.083658034	0.154224891	0.112102291	0.118567086	0.090100407	0.143905317	0.092461787	0.0	1360.1359.1342.1337.1317.1194.1161.1067.469
Cre02.g076250.t1.p1	29.2.4	-0.099959574	-0.304191771	-0.241024404	-0.298135661	-0.376792942	-0.346233956	0.1464842	0.084203165	0.087369687	0.104380181	0.244268916	0.123670643	0.000475957	1360.1358.1356.1336.1262.1189.905.823.793.470
Cre09.g402950.t1.p1	35.2	-0.118075349	0.247670189	0.433195453	0.476757854	0.393224329	0.677214054	0.221169769	0.482990609	0.147781637	0.373597486	0.183068153	0.696753685	0.038778292	1360.1359.1357.1354.1353.1328.1322.1278.1229.1138.1065.471
Cre06.g250200.t1.p1	13.1.3.4.011	-0.069558407	-0.460818511	-0.39975758	-0.391515843	-0.312449099	-0.196203187	0.143708914	0.126369134	0.147427371	0.1478434	0.147842147	0.33301038	9.79e-07	1360.1358.1356.1336.1330.1325.1285.1237.1157.1100.828.702.472
Cre13.g597550.t1.p1	3.5	-0.541832946	0.01931646	-0.135365384	0.218121382	0.036962465	0.193017014	0.433652876	0.610448692	0.582131604	1.014923828	0.664125641	0.458923811	0.026008849	1360.1359.1357.1350.1306.1236.1135.1063.473
Cre16.g669150.t1.p1	5.03	-0.439937679	0.275143018	0.158186926	0.221209427	0.126524669	-0.101223192	0.109806232	0.209430099	0.267759218	0.290604277	0.189646614	0.168124759	0.031861583	1360.1359.1357.1350.1306.1296.1234.1130.975.900.474
Cre12.g501200.t1.p1	29.5.11.4.3.1	-0.128331311	0.256145898	0.371524868	0.42365944	0.401563924	0.358812616	0.100302239	0.29750339	0.154943614	0.286297915	0.28203281	0.198695202	6.43e-06	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.818.757.475
Cre02.g111450.t1.p1	1.1.99.1	-0.486851837	-0.438508805	-0.502416632	-0.693986899	-0.963058122	-0.872113465	0.163717901	0.108745702	0.102077657	0.219744554	0.181140365	0.213008317	1.81e-06	1360.1359.1357.1354.1346.1335.1291.1207.1158.1103.954.476
Cre01.g031900.t1.p1	35.1.1	-0.14721013	0.421752332	0.29447816	0.5726121	0.766866597	0.464856335	0.22011333	0.20540546	0.290652684	0.159456747	0.199850646	0.295741572	0.008591598	1360.1359.1357.1350.1306.1236.1192.1076.1017.477
Cre01.g031900.t1.p1	34.16	-0.14721013	0.421752332	0.29447816	0.5726121	0.766866597	0.464856335	0.22011333	0.20540546	0.290652684	0.159456747	0.199850646	0.295741572	0.008591598	1360.1359.1357.1350.1306.1236.1192.1076.1017.477
Cre16.g663500.t1.p1	29.5.11	-0.1467823	0.186329504	0.113336241	0.154794931	0.272019424	-0.239701004	0.313632336	0.209536095	0.097268122	0.183987958	0.201105597	0.351129875	0.000126182	1360.1359.1357.1354.1346.1307.1266.1248.1179.1119.930.806.478
Cre05.g243800.t1.p1	1.1.1.2	-0.055504885	-0.593087036	-0.56228309	-0.659046435	-0.534784007	-0.586696271	0.12138308	0.076634658	0.061423868	0.048371773	0.157636722	0.086879317	4.44e-16	1360.1358.1356.1336.1330.1325.1297.1258.1245.1165.1048.814.479
Cre02.g124800.t1.p1	13.1.3.6.1.02	-0.320667986	0.182112836	0.004195173	0.20651652	0.154297415	0.153601488	0.131627017	0.097749299	0.68433433	0.301533126	0.309401721	0.2027014	0.013019978	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.982.912.480
Cre11.g468450.t1.p1	31.6.1.1	-0.023800741	-0.58831954	-0.591754474	-0.395160395	-0.529641376	-0.370856406	0.141314912	0.615312624	0.650431661	0.121048041	0.610865201	0.56807952	0.035589634	1360.1358.1356.1336.1330.1325.1297.1258.1240.1124.1021.922.481
Cre11.g468450.t1.p1	31.6.1.2	-0.023800741	-0.58831954	-0.591754474	-0.395160395	-0.529641376	-0.370856406	0.141314912	0.615312624	0.650431661	0.121048041	0.610865201	0.56807952	0.035589634	1360.1358.1356.1336.1330.1325.1297.1258.1240.1124.1021.922.481
Cre11.g468450.t1.p1	31.6.1.4.2.1	-0.023800741	-0.58831954	-0.591754474	-0.395160395	-0.529641376	-0.370856406	0.141314912	0.615312624	0.650431661	0.121048041	0.610865201	0.56807952	0.035589634	1360.1358.1356.1336.1330.1325.1297.1258.1240.1124.1021.922.481
Cre02.g114600.t1.p1	21.5	-0.35322018	-0.078459164	0.002398127	-0.099311856	-0.076131079	-0.062306958	0.153793645	0.184371228	0.149351613	0.20573287	0.171149461	0.1454734	2.96e-06	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.888.752.482
Cre12.g502700.t1.p1	35.2	-0.440143094	-0.632261664	-0.217373861	-0.504759942	0.40499842	0.101096375	1.064892589	0.421406286	0.664621867	0.160744622	0.904641934	0.285316527	0.006417236	1360.1358.1356.1351.1338.1312.1301.1238.1206.483
Cre17.g698000.t1.p1	9.09	-0.263657555	-0.461022958	-0.410241999	-0.481596829	-0.402002484	-0.365929311	0.191511794	0.121183524	0.115330109	0.089541154	0.154442283	0.112295822	8.86e-05	1360.1358.1356.1336.1262.1154.1052.961.872.708.484
Cre12.g510450.t1.p1	35.2	-0.028134421	-0.198641621	-0.16819877	-0.200636674	-0.075155855	0.133748034	0.150313704	0.168430494	0.118335188	0.19603693	0.143061774	0.164122213	3.81e-09	1360.1358.1356.1351.1315.1282.1191.1072.1034.762.719.692.683.485
Cre06.g275900.t1.p1	28.1.3	0.362604069	-0.24111578	-0.269897782	-0.253112502	-0.444180111	-0.535458745	0.19934284	0.249122005	0.306528652	0.352764497	0.321292105	0.770493072	2.18e-05	1360.1358.1355.1352.1345.1332.1319.1289.1168.1031.875.821.486
Cre12.g535400.t1.p1	35.2	-1.470458172	-2.33131091	-2.665539725	-3.723534098	-3.418291095	-2.63069247	0.888284403	0.878404741	1.350604419	1.190316116	1.365515979	1.114317317	0.025683463	1360.1358.1355.1349.1344.1331.1323.1302.1268.487
Cre12.g511900.t1.p1	1.3.011	-0.626819542	-0.883033837	-0.941881423	-1.063175546	-0.768983151	-0.578033131	0.512900123	0.105282029	0.233761298	0.438270308	0.16711354	0.126806378	0.010476165	1360.1358.1356.1336.1262.1154.1050.1005.488
Cre-1.g2716966.t1.p1	35.2	0.378383803	-1.995215721	-1.934947092	-2.417525365	-1.471986637	-0.271381316	0.780844258	0.928224585	1.278326958	0.295782141	0.722673219	0.852794063	8.41e-10	1360.1358.1355.1349.1341.1298.1255.1211.489
Cre05.g239850.t1.p1;Cre02.g118700.t1.p1;Cre02.g139250.t1.p1	991.1	-0.274363453	-0.359999814	-0.391225122	-0.58410193	-0.214855289	-0.086057262	0.11851921	0.147449753	0.13349247	0.110908289	0.107485126	0.174528642	0.012042763	1360.1358.1356.1351.1315.1282.1227.1134.928.490
Cre13.g599400.t1.p1	33.99	-0.18116738	-0.212000485	-0.26907395	-0.128201127	-0.035331699	0.131897872	0.436274009	0.189907159	0.345882352	0.117456441	0.077461864	0.181668812	9.82e-05	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.972.914.491
Cre13.g599400.t1.p1	30.2.99	-0.18116738	-0.212000485	-0.26907395	-0.128201127	-0.035331699	0.131897872	0.436274009	0.189907159	0.345882352	0.117456441	0.077461864	0.181668812	9.82e-05	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.972.914.491
Cre02.g077350.t1.p1	13.1.7	-0.337095042	0.055363328	0.454154148	0.393213056	0.351506717	0.251768705	0.144139979	0.704192688	0.138513606	0.157657129	0.176211911	0.281403319	0.000481203	1360.1359.1357.1350.1306.1296.1286.1253.1066.873.492
Cre03.g169400.t1.p1	3.5	0.133280254	0.059974182	-0.196305224	-0.425195803	-0.350600277	-0.397895613	0.48994197	0.649115147	0.223839615	0.235747522	0.269293447	0.326527457	0.000673223	1360.1358.1356.1336.1330.1325.1297.1244.1120.1075.493
Cre15.g635050.t1.p1	35.2	-0.14931758	-0.67406846	-0.568962116	-0.50393859	-0.353071103	-0.054512814	0.079494759	0.083655689	0.060102422	0.135466225	0.282695501	0.134199807	4.21e-07	1360.1358.1356.1351.1338.1324.1257.1181.1137.946.494
Cre01.g044800.t1.p1	5	-0.520213766	-1.010068057	-1.020672318	-0.922588148	-0.894531819	-0.769712794	0.639452672	0.247237386	0.230996327	0.076496528	0.104984244	0.186473969	0.000147467	1360.1358.1356.1336.1330.1325.1297.1258.1240.1124.1021.922.825.495
Cre17.g701650.t1.p1	29.2.1.2.2.027	-0.057795365	-0.340084841	-0.344149662	-0.286918224	-0.089471229	0.187563927	0.172545881	0.193320288	0.079622979	0.101364479	0.143374919	0.174975936	0.0	1360.1358.1356.1351.1315.1269.1151.1085.743.705.496
Cre13.g581600.t1.p1	9.09	-0.114033692	-0.411375815	-0.376648955	-0.348033178	-0.250370246	-0.348825193	0.360413677	0.127452139	0.145253634	0.271166107	0.114104419	0.030000603	0.007931771	1360.1358.1356.1336.1262.1189.1143.1002.884.712.497
Cre17.g734100.t1.p1	23.1.2.20	-0.14580466	-0.153215403	-0.090165018	-0.028719341	0.177828879	0.167973926	0.085372583	0.086879705	0.100847358	0.142241093	0.125600439	0.08695812	2.02e-10	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.972.813.768.498
Cre02.g083950.t1.p1	29.2.1.1.1.1.83	-0.116402613	-0.234106536	-0.247578466	-0.306387201	-0.257643565	-0.141413513	0.183523623	0.116851055	0.217278082	0.197383278	0.246445441	0.178893541	0.046943273	1360.1358.1356.1336.1262.1154.1052.961.872.698.499
Cre-1.g2716994.t1.p1	1.1.1.2	-0.085450341	0.289000674	0.218514743	0.056605575	0.090005934	0.061782022	0.005129737	0.052180525	0.081769581	0.18342453	0.082163513	0.157584337	0.000590582	1360.1359.1357.1354.1346.1307.1212.1096.984.862.500
Cre16.g687200.t1.p1	35.2	-0.476084103	0.207175126	0.746297232	0.59516584	0.63563548	0.30665025	0.069009501	0.616611989	0.112666456	0.11925494	0.132521751	0.277161421	2.8e-07	1360.1359.1357.1350.1347.1339.1310.1271.1251.1042.969.501
Cre10.g457700.t1.p1	31.6.1.6.3	-0.09469848	0.271699527	0.306166657	0.407665173	0.196135109	0.249497394	0.378376375	0.114328687	0.189263152	0.244139487	0.213039602	0.091490578	0.002039207	1360.1359.1357.1350.1306.1296.1286.1201.1150.1011.907.502
Cre10.g457700.t1.p1	29.4	-0.09469848	0.271699527	0.306166657	0.407665173	0.196135109	0.249497394	0.378376375	0.114328687	0.189263152	0.244139487	0.213039602	0.091490578	0.002039207	1360.1359.1357.1350.1306.1296.1286.1201.1150.1011.907.502
